"Restaurant ","Food Category ","Item_Name ","Item Description 2013 ","Servings Per Item 2013 ","Serving Size 2013 ","Serving Size Unit 2013 ","Servings Size Text 2013 ","Calories 2013 ","Total Fat (g) 2013 ","Saturated Fat (g) 2013 ","Trans Fat (g) 2013 ","Cholesterol (mg) 2013 ","Sodium (mg) 2013 ","Potassium (mg) 2013 ","Carbohydrates (g) 2013 ","Fiber (g) 2013 ","Sugar (g) 2013 ","Protein (g) 2013 "
"Boston Market",Sandwiches,"Homestyle Meatloaf Carver, Whole","Homestyle Meatloaf Carver, Sandwiches, Whole",,432,g,,850,40,17,2,170,1980,"=""-""",82,9,10,43
"Boston Market",Sandwiches,"Mediterranean Chicken Sandwich","Mediterranean Chicken Sandwich, Sandwich, Whole",,324,g,,490,14,4,0,75,1030,"=""-""",53,2,5,38
"Boston Market",Sandwiches,"Pulled BBQ Rotisserie Chicken, Whole","Pulled BBQ Rotisserie Chicken, Market Sandwiches, Whole",,312,g,,560,14,6,0,100,1510,"=""-""",73,2,23,37
"Boston Market",Sandwiches,"Roast Beef Brisket Dip Carver, Whole","Roast Beef Brisket Dip Carver, Sandwich, Whole",,283,g,,760,44,12,0,135,1200,"=""-""",48,2,2,43
"Boston Market",Sandwiches,"Rotisserie Chicken Carver, Whole","Rotisserie Chicken Carver, Sandwiches, Whole",,327,g,,680,35,8,0,100,1300,"=""-""",52,2,4,41
"Boston Market",Soup,"Chicken Noodle Soup","Chicken Noodle Soup",,395,g,,230,8,2,0,85,1300,"=""-""",22,2,2,20
"Boston Market",Soup,"Tortilla Soup","Tortilla Soup",,559,g,,430,25,5,0,80,3060,"=""-""",36,3,5,20
"Boston Market",Soup,"Tortilla Soup","Tortilla Soup w/out Toppings, Soups",,522,g,,270,14,2.5,0,65,2800,"=""-""",22,3,5,17
"Boston Market","Toppings & Ingredients","Au Jus Sauce, for Brisket Dip Carver","Au Jus Sauce, for Brisket Dip Carver",,113,g,,20,0,0,0,0,730,"=""-""",4,0,2,0
"Boston Market","Toppings & Ingredients","Beef Gravy","Beef Gravy, for Mashed Potatoes",,30,g,,10,0,0,0,0,160,"=""-""",2,0,1,0
"Boston Market","Toppings & Ingredients","Cranberry Walnut Relish","Cranberry Walnut Relish, Home Style Sides, Low Fat Item",,85,g,,140,2,0,0,0,0,"=""-""",30,2,27,1
"Boston Market","Toppings & Ingredients","Honey Habanero, Medium Hot","Honey Habanero Sauce, Medium Hot",,28,g,,70,0,0,0,0,200,"=""-""",17,0,15,0
"Boston Market","Toppings & Ingredients","Poultry Gravy","Poultry Gravy, Sauces",,30,g,,10,0,0,0,0,85,"=""-""",2,0,0,0
"Boston Market","Toppings & Ingredients","Sweet Thai Chili Garlic, Medium Hot","Sweet Thai Chili Garlic Sauce, Medium Hot",,28,g,,60,1,0,0,0,210,"=""-""",13,1,13,0
"Boston Market","Toppings & Ingredients","Zesty Barbecue, Mild","Zesty Barbecue Sauce, Mild",,28,g,,40,0,0,0,0,240,"=""-""",11,0,9,0
"Burger King","Appetizers & Sides","BK Fresh Apple Slices","BK Fresh Apple Slices, Kids & Adults Menu",,57,g,,30,0,0,0,0,0,"=""-""",7,1,6,0
"Burger King","Appetizers & Sides","Mozzarella Sticks, 4 Piece","Mozzarella Sticks, 4 Piece",,88,g,,280,15,5,0,35,650,"=""-""",24,2,2,11
"Burger King","Appetizers & Sides","Onion Rings, Large","Onion Rings, Large",,142,g,,500,25,4.5,0,0,1310,"=""-""",64,5,7,5
"Burger King","Appetizers & Sides","Onion Rings, Medium","Onion Rings, Medium",,117,g,,410,21,3.5,0,0,1080,"=""-""",53,4,5,4
"Burger King","Appetizers & Sides","Onion Rings, Small","Onion Rings, Small",,91,g,,320,16,3,0,0,840,"=""-""",41,3,4,3
"Burger King","Appetizers & Sides","Onion Rings, Value","Onion Rings, Value",,43,g,,150,8,1.5,0,0,400,"=""-""",19,1,2,1
"Burger King","Baked Goods","=""Cinnabon Roll-One""","=""Cinnabon Roll-One""",,96,g,,300,11,5,0,5,280,"=""-""",45,2,20,6
"Burger King",Beverages,"1% Low Fat Chocolate Milk, 8 fl oz","1% Low Fat Chocolate Milk, 8 fl oz, Kids & Adults Menu",,8,"fl oz",,160,2.5,1.5,0,15,150,"=""-""",26,0,25,8
"Burger King",Beverages,"Barq's Root Beer, 16 fl oz","Barq's Root Beer, 16 fl oz",,16,"fl oz",,160,0,0,0,0,20,"=""-""",46,0,46,0
